Month_Year,Avg_players,Gain,Percent_Gain,Peak_Players,URL,Date,Game_Name
August 2018,28083.00,13528.81,+92.95%,83156,https://steamcharts.com/app/275850,2018-08-01,No Man's Sky
July 2018,14554.19,13518.78,+1305.65%,96954,https://steamcharts.com/app/275850,2018-07-01,No Man's Sky
June 2018,1035.41,252.60,+32.27%,2047,https://steamcharts.com/app/275850,2018-06-01,No Man's Sky
May 2018,782.81,151.38,+23.97%,1942,https://steamcharts.com/app/275850,2018-05-01,No Man's Sky
April 2018,631.43,73.58,+13.19%,1203,https://steamcharts.com/app/275850,2018-04-01,No Man's Sky
March 2018,557.85,-150.31,-21.23%,1047,https://steamcharts.com/app/275850,2018-03-01,No Man's Sky
February 2018,708.16,-222.15,-23.88%,1406,https://steamcharts.com/app/275850,2018-02-01,No Man's Sky
January 2018,930.32,25.02,+2.76%,1938,https://steamcharts.com/app/275850,2018-01-01,No Man's Sky
December 2017,905.30,-27.90,-2.99%,1874,https://steamcharts.com/app/275850,2017-12-01,No Man's Sky
November 2017,933.20,-101.88,-9.84%,1915,https://steamcharts.com/app/275850,2017-11-01,No Man's Sky
October 2017,1035.08,-1111.02,-51.77%,2277,https://steamcharts.com/app/275850,2017-10-01,No Man's Sky
September 2017,2146.10,-2749.36,-56.16%,5733,https://steamcharts.com/app/275850,2017-09-01,No Man's Sky
August 2017,4895.45,4067.98,+491.61%,19017,https://steamcharts.com/app/275850,2017-08-01,No Man's Sky
July 2017,827.48,176.29,+27.07%,1694,https://steamcharts.com/app/275850,2017-07-01,No Man's Sky
June 2017,651.19,89.06,+15.84%,1781,https://steamcharts.com/app/275850,2017-06-01,No Man's Sky
May 2017,562.13,-285.15,-33.66%,1052,https://steamcharts.com/app/275850,2017-05-01,No Man's Sky
April 2017,847.28,-958.61,-53.08%,1869,https://steamcharts.com/app/275850,2017-04-01,No Man's Sky
March 2017,1805.89,1297.89,+255.49%,7023,https://steamcharts.com/app/275850,2017-03-01,No Man's Sky
February 2017,508.00,-361.59,-41.58%,1097,https://steamcharts.com/app/275850,2017-02-01,No Man's Sky
January 2017,869.60,-1275.41,-59.46%,2220,https://steamcharts.com/app/275850,2017-01-01,No Man's Sky
December 2016,2145.01,1244.73,+138.26%,6498,https://steamcharts.com/app/275850,2016-12-01,No Man's Sky
November 2016,900.28,126.15,+16.30%,8090,https://steamcharts.com/app/275850,2016-11-01,No Man's Sky
October 2016,774.14,-2208.66,-74.05%,2172,https://steamcharts.com/app/275850,2016-10-01,No Man's Sky
September 2016,2982.79,-33993.62,-91.93%,9254,https://steamcharts.com/app/275850,2016-09-01,No Man's Sky
August 2016,36976.41,,,212321,https://steamcharts.com/app/275850,2016-08-01,No Man's Sky
September 2021,9465.76,-1556.97,-14.13%,16862,https://steamcharts.com/app/1259970,2021-09-01,eFootball PES 2021 SEASON UPDATE
August 2021,11022.73,-280.14,-2.48%,18355,https://steamcharts.com/app/1259970,2021-08-01,eFootball PES 2021 SEASON UPDATE
July 2021,11302.87,1136.19,+11.18%,19059,https://steamcharts.com/app/1259970,2021-07-01,eFootball PES 2021 SEASON UPDATE
June 2021,10166.67,-643.91,-5.96%,17828,https://steamcharts.com/app/1259970,2021-06-01,eFootball PES 2021 SEASON UPDATE
May 2021,10810.59,213.00,+2.01%,20674,https://steamcharts.com/app/1259970,2021-05-01,eFootball PES 2021 SEASON UPDATE
April 2021,10597.59,372.12,+3.64%,18738,https://steamcharts.com/app/1259970,2021-04-01,eFootball PES 2021 SEASON UPDATE
March 2021,10225.47,-96.40,-0.93%,18282,https://steamcharts.com/app/1259970,2021-03-01,eFootball PES 2021 SEASON UPDATE
February 2021,10321.87,-341.05,-3.20%,17936,https://steamcharts.com/app/1259970,2021-02-01,eFootball PES 2021 SEASON UPDATE
January 2021,10662.93,1108.76,+11.60%,19037,https://steamcharts.com/app/1259970,2021-01-01,eFootball PES 2021 SEASON UPDATE
December 2020,9554.17,2639.83,+38.18%,17915,https://steamcharts.com/app/1259970,2020-12-01,eFootball PES 2021 SEASON UPDATE
November 2020,6914.34,-328.43,-4.53%,12312,https://steamcharts.com/app/1259970,2020-11-01,eFootball PES 2021 SEASON UPDATE
October 2020,7242.77,301.49,+4.34%,12765,https://steamcharts.com/app/1259970,2020-10-01,eFootball PES 2021 SEASON UPDATE
September 2020,6941.28,,,11471,https://steamcharts.com/app/1259970,2020-09-01,eFootball PES 2021 SEASON UPDATE
September 2021,10290.88,-821.41,-7.39%,25817,https://steamcharts.com/app/1172620,2021-09-01,Sea of Thieves
August 2021,11112.29,-10607.06,-48.84%,19422,https://steamcharts.com/app/1172620,2021-08-01,Sea of Thieves
July 2021,21719.35,-2701.95,-11.06%,50314,https://steamcharts.com/app/1172620,2021-07-01,Sea of Thieves
June 2021,24421.30,10948.73,+81.27%,62889,https://steamcharts.com/app/1172620,2021-06-01,Sea of Thieves
May 2021,13472.58,-5158.34,-27.69%,43761,https://steamcharts.com/app/1172620,2021-05-01,Sea of Thieves
April 2021,18630.92,7924.92,+74.02%,46670,https://steamcharts.com/app/1172620,2021-04-01,Sea of Thieves
March 2021,10706.00,-4362.31,-28.95%,22070,https://steamcharts.com/app/1172620,2021-03-01,Sea of Thieves
February 2021,15068.31,-6486.87,-30.09%,27909,https://steamcharts.com/app/1172620,2021-02-01,Sea of Thieves
January 2021,21555.18,8304.96,+62.68%,52916,https://steamcharts.com/app/1172620,2021-01-01,Sea of Thieves
December 2020,13250.22,2557.70,+23.92%,45381,https://steamcharts.com/app/1172620,2020-12-01,Sea of Thieves
November 2020,10692.52,4425.98,+70.63%,27087,https://steamcharts.com/app/1172620,2020-11-01,Sea of Thieves
October 2020,6266.54,-3414.86,-35.27%,13235,https://steamcharts.com/app/1172620,2020-10-01,Sea of Thieves
September 2020,9681.40,-2677.45,-21.66%,26959,https://steamcharts.com/app/1172620,2020-09-01,Sea of Thieves
August 2020,12358.85,-9451.40,-43.33%,29221,https://steamcharts.com/app/1172620,2020-08-01,Sea of Thieves
July 2020,21810.25,-7644.24,-25.95%,59104,https://steamcharts.com/app/1172620,2020-07-01,Sea of Thieves
June 2020,29454.49,,,66632,https://steamcharts.com/app/1172620,2020-06-01,Sea of Thieves
September 2021,8461.12,-390.07,-4.41%,14559,https://steamcharts.com/app/10,2021-09-01,Counter-Strike
August 2021,8851.19,-286.57,-3.14%,14064,https://steamcharts.com/app/10,2021-08-01,Counter-Strike
July 2021,9137.76,-359.69,-3.79%,14972,https://steamcharts.com/app/10,2021-07-01,Counter-Strike
June 2021,9497.45,-1243.50,-11.58%,16391,https://steamcharts.com/app/10,2021-06-01,Counter-Strike
May 2021,10740.95,-1685.32,-13.56%,18089,https://steamcharts.com/app/10,2021-05-01,Counter-Strike
April 2021,12426.28,114.93,+0.93%,21562,https://steamcharts.com/app/10,2021-04-01,Counter-Strike
March 2021,12311.34,220.02,+1.82%,22140,https://steamcharts.com/app/10,2021-03-01,Counter-Strike
February 2021,12091.33,-1002.98,-7.66%,21626,https://steamcharts.com/app/10,2021-02-01,Counter-Strike
January 2021,13094.31,854.78,+6.98%,23762,https://steamcharts.com/app/10,2021-01-01,Counter-Strike
December 2020,12239.53,960.83,+8.52%,22645,https://steamcharts.com/app/10,2020-12-01,Counter-Strike
November 2020,11278.70,958.12,+9.28%,20908,https://steamcharts.com/app/10,2020-11-01,Counter-Strike
October 2020,10320.58,336.63,+3.37%,17908,https://steamcharts.com/app/10,2020-10-01,Counter-Strike
September 2020,9983.94,-680.97,-6.39%,16041,https://steamcharts.com/app/10,2020-09-01,Counter-Strike
August 2020,10664.91,-867.54,-7.52%,16485,https://steamcharts.com/app/10,2020-08-01,Counter-Strike
July 2020,11532.45,-543.85,-4.50%,18159,https://steamcharts.com/app/10,2020-07-01,Counter-Strike
June 2020,12076.30,-3271.20,-21.31%,21446,https://steamcharts.com/app/10,2020-06-01,Counter-Strike
May 2020,15347.51,-2417.08,-13.61%,29589,https://steamcharts.com/app/10,2020-05-01,Counter-Strike
April 2020,17764.58,5255.06,+42.01%,31782,https://steamcharts.com/app/10,2020-04-01,Counter-Strike
March 2020,12509.52,2835.54,+29.31%,30500,https://steamcharts.com/app/10,2020-03-01,Counter-Strike
February 2020,9673.98,-523.56,-5.13%,17705,https://steamcharts.com/app/10,2020-02-01,Counter-Strike
January 2020,10197.54,622.14,+6.50%,19141,https://steamcharts.com/app/10,2020-01-01,Counter-Strike
December 2019,9575.40,801.58,+9.14%,18196,https://steamcharts.com/app/10,2019-12-01,Counter-Strike
November 2019,8773.82,490.26,+5.92%,15994,https://steamcharts.com/app/10,2019-11-01,Counter-Strike
October 2019,8283.56,-179.98,-2.13%,14937,https://steamcharts.com/app/10,2019-10-01,Counter-Strike
September 2019,8463.54,-696.38,-7.60%,14661,https://steamcharts.com/app/10,2019-09-01,Counter-Strike
August 2019,9159.92,-157.50,-1.69%,14902,https://steamcharts.com/app/10,2019-08-01,Counter-Strike
July 2019,9317.42,151.81,+1.66%,15309,https://steamcharts.com/app/10,2019-07-01,Counter-Strike
June 2019,9165.61,-80.97,-0.88%,14925,https://steamcharts.com/app/10,2019-06-01,Counter-Strike
May 2019,9246.58,-317.98,-3.32%,16503,https://steamcharts.com/app/10,2019-05-01,Counter-Strike
April 2019,9564.55,-962.04,-9.14%,17373,https://steamcharts.com/app/10,2019-04-01,Counter-Strike
March 2019,10526.59,-1227.21,-10.44%,19302,https://steamcharts.com/app/10,2019-03-01,Counter-Strike
February 2019,11753.80,-864.14,-6.85%,21432,https://steamcharts.com/app/10,2019-02-01,Counter-Strike
January 2019,12617.94,1034.28,+8.93%,22902,https://steamcharts.com/app/10,2019-01-01,Counter-Strike
December 2018,11583.65,1211.48,+11.68%,21858,https://steamcharts.com/app/10,2018-12-01,Counter-Strike
November 2018,10372.17,624.92,+6.41%,20591,https://steamcharts.com/app/10,2018-11-01,Counter-Strike
October 2018,9747.26,-10.04,-0.10%,18183,https://steamcharts.com/app/10,2018-10-01,Counter-Strike
September 2018,9757.29,-683.95,-6.55%,17531,https://steamcharts.com/app/10,2018-09-01,Counter-Strike
August 2018,10441.25,-684.15,-6.15%,17093,https://steamcharts.com/app/10,2018-08-01,Counter-Strike
July 2018,11125.39,177.45,+1.62%,18703,https://steamcharts.com/app/10,2018-07-01,Counter-Strike
June 2018,10947.94,115.97,+1.07%,18604,https://steamcharts.com/app/10,2018-06-01,Counter-Strike
May 2018,10831.97,-934.32,-7.94%,18895,https://steamcharts.com/app/10,2018-05-01,Counter-Strike
April 2018,11766.29,-2257.31,-16.10%,22637,https://steamcharts.com/app/10,2018-04-01,Counter-Strike
March 2018,14023.60,-594.31,-4.07%,25812,https://steamcharts.com/app/10,2018-03-01,Counter-Strike
February 2018,14617.92,-501.99,-3.32%,26135,https://steamcharts.com/app/10,2018-02-01,Counter-Strike
January 2018,15119.90,1383.00,+10.07%,27589,https://steamcharts.com/app/10,2018-01-01,Counter-Strike
December 2017,13736.90,1686.41,+13.99%,25689,https://steamcharts.com/app/10,2017-12-01,Counter-Strike
November 2017,12050.49,977.92,+8.83%,24734,https://steamcharts.com/app/10,2017-11-01,Counter-Strike
October 2017,11072.57,353.59,+3.30%,20764,https://steamcharts.com/app/10,2017-10-01,Counter-Strike
September 2017,10718.98,-630.87,-5.56%,18685,https://steamcharts.com/app/10,2017-09-01,Counter-Strike
August 2017,11349.85,-378.43,-3.23%,18292,https://steamcharts.com/app/10,2017-08-01,Counter-Strike
July 2017,11728.28,-419.12,-3.45%,20303,https://steamcharts.com/app/10,2017-07-01,Counter-Strike
June 2017,12147.40,28.52,+0.24%,20229,https://steamcharts.com/app/10,2017-06-01,Counter-Strike
May 2017,12118.87,-939.24,-7.19%,21838,https://steamcharts.com/app/10,2017-05-01,Counter-Strike
April 2017,13058.12,-1253.16,-8.76%,22842,https://steamcharts.com/app/10,2017-04-01,Counter-Strike
March 2017,14311.28,-1314.58,-8.41%,26577,https://steamcharts.com/app/10,2017-03-01,Counter-Strike
February 2017,15625.86,-455.31,-2.83%,28071,https://steamcharts.com/app/10,2017-02-01,Counter-Strike
January 2017,16081.17,1864.74,+13.12%,29300,https://steamcharts.com/app/10,2017-01-01,Counter-Strike
December 2016,14216.43,768.26,+5.71%,26909,https://steamcharts.com/app/10,2016-12-01,Counter-Strike
November 2016,13448.17,445.52,+3.43%,24792,https://steamcharts.com/app/10,2016-11-01,Counter-Strike
October 2016,13002.65,418.17,+3.32%,23413,https://steamcharts.com/app/10,2016-10-01,Counter-Strike
September 2016,12584.48,-562.96,-4.28%,21984,https://steamcharts.com/app/10,2016-09-01,Counter-Strike
August 2016,13147.45,34.78,+0.27%,21491,https://steamcharts.com/app/10,2016-08-01,Counter-Strike
July 2016,13112.67,-170.04,-1.28%,21136,https://steamcharts.com/app/10,2016-07-01,Counter-Strike
June 2016,13282.71,212.82,+1.63%,22585,https://steamcharts.com/app/10,2016-06-01,Counter-Strike
May 2016,13069.89,-597.82,-4.37%,22998,https://steamcharts.com/app/10,2016-05-01,Counter-Strike
April 2016,13667.71,-1761.10,-11.41%,24994,https://steamcharts.com/app/10,2016-04-01,Counter-Strike
March 2016,15428.81,-967.82,-5.90%,28136,https://steamcharts.com/app/10,2016-03-01,Counter-Strike
February 2016,16396.64,-246.65,-1.48%,29617,https://steamcharts.com/app/10,2016-02-01,Counter-Strike
January 2016,16643.29,1988.07,+13.57%,29670,https://steamcharts.com/app/10,2016-01-01,Counter-Strike
December 2015,14655.22,810.51,+5.85%,27926,https://steamcharts.com/app/10,2015-12-01,Counter-Strike
November 2015,13844.71,615.83,+4.66%,26133,https://steamcharts.com/app/10,2015-11-01,Counter-Strike
October 2015,13228.88,342.42,+2.66%,24278,https://steamcharts.com/app/10,2015-10-01,Counter-Strike
September 2015,12886.46,-1098.97,-7.86%,23130,https://steamcharts.com/app/10,2015-09-01,Counter-Strike
August 2015,13985.42,-416.88,-2.89%,22650,https://steamcharts.com/app/10,2015-08-01,Counter-Strike
July 2015,14402.31,152.28,+1.07%,23624,https://steamcharts.com/app/10,2015-07-01,Counter-Strike
June 2015,14250.03,-74.15,-0.52%,24177,https://steamcharts.com/app/10,2015-06-01,Counter-Strike
May 2015,14324.18,-1413.44,-8.98%,26466,https://steamcharts.com/app/10,2015-05-01,Counter-Strike
April 2015,15737.62,-1702.04,-9.76%,30333,https://steamcharts.com/app/10,2015-04-01,Counter-Strike
March 2015,17439.66,-1361.65,-7.24%,33107,https://steamcharts.com/app/10,2015-03-01,Counter-Strike
February 2015,18801.32,-965.94,-4.89%,34453,https://steamcharts.com/app/10,2015-02-01,Counter-Strike
January 2015,19767.26,989.08,+5.27%,37018,https://steamcharts.com/app/10,2015-01-01,Counter-Strike
December 2014,18778.18,1485.70,+8.59%,36393,https://steamcharts.com/app/10,2014-12-01,Counter-Strike
November 2014,17292.48,656.01,+3.94%,33495,https://steamcharts.com/app/10,2014-11-01,Counter-Strike
October 2014,16636.47,307.96,+1.89%,31690,https://steamcharts.com/app/10,2014-10-01,Counter-Strike
September 2014,16328.50,-1694.35,-9.40%,30379,https://steamcharts.com/app/10,2014-09-01,Counter-Strike
August 2014,18022.85,-91.66,-0.51%,29564,https://steamcharts.com/app/10,2014-08-01,Counter-Strike
July 2014,18114.51,123.15,+0.68%,30469,https://steamcharts.com/app/10,2014-07-01,Counter-Strike
June 2014,17991.36,525.83,+3.01%,31392,https://steamcharts.com/app/10,2014-06-01,Counter-Strike
May 2014,17465.53,-1290.67,-6.88%,33755,https://steamcharts.com/app/10,2014-05-01,Counter-Strike
April 2014,18756.20,-1728.85,-8.44%,35774,https://steamcharts.com/app/10,2014-04-01,Counter-Strike
March 2014,20485.05,-1722.63,-7.76%,39230,https://steamcharts.com/app/10,2014-03-01,Counter-Strike
February 2014,22207.68,-1114.30,-4.78%,41945,https://steamcharts.com/app/10,2014-02-01,Counter-Strike
January 2014,23321.98,1900.11,+8.87%,44491,https://steamcharts.com/app/10,2014-01-01,Counter-Strike
December 2013,21421.87,1719.46,+8.73%,40743,https://steamcharts.com/app/10,2013-12-01,Counter-Strike
November 2013,19702.41,621.56,+3.26%,39826,https://steamcharts.com/app/10,2013-11-01,Counter-Strike
October 2013,19080.85,-106.94,-0.56%,36655,https://steamcharts.com/app/10,2013-10-01,Counter-Strike
September 2013,19187.79,-2109.73,-9.91%,36983,https://steamcharts.com/app/10,2013-09-01,Counter-Strike
August 2013,21297.53,816.10,+3.98%,34230,https://steamcharts.com/app/10,2013-08-01,Counter-Strike
July 2013,20481.43,336.54,+1.67%,34412,https://steamcharts.com/app/10,2013-07-01,Counter-Strike
June 2013,20144.89,244.08,+1.23%,35960,https://steamcharts.com/app/10,2013-06-01,Counter-Strike
May 2013,19900.81,-1303.65,-6.15%,36913,https://steamcharts.com/app/10,2013-05-01,Counter-Strike
April 2013,21204.46,-2934.69,-12.16%,43856,https://steamcharts.com/app/10,2013-04-01,Counter-Strike
March 2013,24139.15,-4239.27,-14.94%,49412,https://steamcharts.com/app/10,2013-03-01,Counter-Strike
February 2013,28378.42,-6436.05,-18.49%,60134,https://steamcharts.com/app/10,2013-02-01,Counter-Strike
January 2013,34814.47,2818.40,+8.81%,65188,https://steamcharts.com/app/10,2013-01-01,Counter-Strike
December 2012,31996.07,2326.10,+7.84%,61189,https://steamcharts.com/app/10,2012-12-01,Counter-Strike
November 2012,29669.97,833.67,+2.89%,56957,https://steamcharts.com/app/10,2012-11-01,Counter-Strike
October 2012,28836.29,-596.27,-2.03%,56053,https://steamcharts.com/app/10,2012-10-01,Counter-Strike
September 2012,29432.56,-3663.24,-11.07%,55321,https://steamcharts.com/app/10,2012-09-01,Counter-Strike
August 2012,33095.80,-1043.40,-3.06%,53685,https://steamcharts.com/app/10,2012-08-01,Counter-Strike
July 2012,34139.20,,,53967,https://steamcharts.com/app/10,2012-07-01,Counter-Strike
September 2021,22382.51,,,60274,https://steamcharts.com/app/740130,2021-09-01,Tales of Arise
September 2021,14356.77,-15434.05,-51.81%,28338,https://steamcharts.com/app/238960,2021-09-01,Path of Exile
August 2021,29790.83,10407.97,+53.70%,64671,https://steamcharts.com/app/238960,2021-08-01,Path of Exile
July 2021,19382.86,6090.10,+45.82%,116106,https://steamcharts.com/app/238960,2021-07-01,Path of Exile
June 2021,13292.76,-26262.47,-66.39%,28019,https://steamcharts.com/app/238960,2021-06-01,Path of Exile
May 2021,39555.23,-4525.46,-10.27%,92312,https://steamcharts.com/app/238960,2021-05-01,Path of Exile
April 2021,44080.69,23818.86,+117.56%,155138,https://steamcharts.com/app/238960,2021-04-01,Path of Exile
March 2021,20261.83,-26658.07,-56.82%,43963,https://steamcharts.com/app/238960,2021-03-01,Path of Exile
February 2021,46919.90,-765.71,-1.61%,90539,https://steamcharts.com/app/238960,2021-02-01,Path of Exile
January 2021,47685.61,34987.98,+275.55%,157091,https://steamcharts.com/app/238960,2021-01-01,Path of Exile
December 2020,12697.63,-5145.26,-28.84%,36730,https://steamcharts.com/app/238960,2020-12-01,Path of Exile
November 2020,17842.89,-20594.38,-53.58%,37936,https://steamcharts.com/app/238960,2020-11-01,Path of Exile
October 2020,38437.27,6387.16,+19.93%,75814,https://steamcharts.com/app/238960,2020-10-01,Path of Exile
September 2020,32050.11,13220.61,+70.21%,121595,https://steamcharts.com/app/238960,2020-09-01,Path of Exile
August 2020,18829.49,-16011.41,-45.96%,38067,https://steamcharts.com/app/238960,2020-08-01,Path of Exile
July 2020,34840.90,4761.65,+15.83%,64732,https://steamcharts.com/app/238960,2020-07-01,Path of Exile
June 2020,30079.25,11224.95,+59.54%,125432,https://steamcharts.com/app/238960,2020-06-01,Path of Exile
